"284","YANGBEN","1","yav","8","DTL participant represented the 'Yambasa group'Language committee together with Elip.2 CREA word lists are available.RTT results showed mostly an adequate and, in one instance, a marginal level of intercomprehension between Elip, Mmala and Yangb","CM","Francophone","2300","2,300 (1994 SIL).","Niger-Congo","2"
"287","YASA","1","yko","6","Some dialects or related languages in Equatorial Guinea (10 dialects in EG).Eth14: Some in Gabon also.","CM","","2400","1,490 in Cameroon (2000). Population total all countries: 2,400. Ethnic population: 3,000.","Niger-Congo","8"
"16","YEMBA","1","ybb","6","Yemba and Ngyemboon language development project should be continued, being recognized as independent of one another. Bilingualism  between Yemba and Ngyemboon should be considered. Further survey using RTT and questionnaires be done as needed to determin","CM","","300000","300,000, increasing.","Niger-Congo","10"
"286","YENI","1","yei","1","Eth14: Not far north of Mayo Darle village in Nyalang area.  Apparently all that remains of the language is a song, known by speakers of Sandani (Kwanja)","CM","","0","No known L1 speakers.","Unclassified","1"
"285","YUKUBEN","1","ybl","4","Furu-Awa subdivision.  Breton 1993 (JWAL) writes about the population in Cameroon but does not go into the Nigerian side.Helicopter access and need to correspond with NBTT to get into Nigeria.High bilingualism in Jukun.  Pidgin also used.  Isolate","CM","","15000","15,000 in Nigeria (1992). Population total all countries: 15,950.","Niger-Congo","7"
"301","ZHOA","1","zhw","8","village of Zhoa.  The sub-divisional office of Zhoa is there.","CM","","","","Niger-Congo","7"
"288","ZIZILIVAKAN","1","ziz","7","Is found in Nigeria too?People are called 'Fali of Jilbu'.  Near Nigerian border, Bourrah Subdivision, Mayo-Tsanaga Division.","CM","","6200","6,000 in Nigeria (2010 Z. Yoder et al.). Population total all countries: 6,200.","Afro-Asiatic","4"
"115","ZULGO-GEMZEK","1","gnd","6","Fulfulde often used in church, but interpreted into Gemzek or Zulgo. If Zulgo is used in church, interpretation is not given into Gemzek.","CM","Francophone","26000","26,000 (2002 SIL).","Afro-Asiatic","4"
"290","ZUMAYA","1","zuy","11","Ouro-Lamorde, Maroua Subdivision, Diamare Division.  Only a few speakers left.","CM","","25","25 (1987 SIL).","Afro-Asiatic","4"
"2","BANKON","1","abb","8","DTL participant represented Bankon.Close to Barombi (Lombe).An RA done here might be done in conjunction with Barombi and Bonkeng (ALCAM dialect of Mbo).","CM","","12000","12,000 (2001 SIL).","Niger-Congo","5"
"268","VEMGO-MABAS","1","vem","7","","CM","","15000","10,000 in Nigeria (1993). Population total all countries: 15,000.",,""
"1681","BEBA","1","","8","","","","3000","3,000 (2002 SIL).",,""
"1682","KANURI, CENTRAL","1","","4","","","","3000000","3,000,000 in Nigeria (Gunnemark and Kenrick 1985). Population total all countries: 3,240,500. L2 users: 500,000 in Nigeria.",,""
"1683","AJUMBU","1","","8","","","","200","200 (Good et al. 2011).",,""
"1684","NYOKON","1","","7","","","","3900","3,900 (Guthrie and Tucker 1956).",,""
"603","Bantoid","5","","","","","","0","",,""
"604","Bantoid, Northern","5","","","","","","0","",,""
"605","Bantoid, South","5","","","","","","0","",,""
"606","Bantu","5","","","","","","0","",,""
"607","Bantu, A40 (Mbam)","5","","","","","","0","",,""
"608","Bantu, A80 (Maka)","5","","","","","","0","",,""
"609","Baraïþn, Barain, Barein","5","","","","","","0","",,""
"619","Beboid","5","","","","","","0","",,""
"65","BETI","5","btb","","Confusion exists here because there was a translation called BETI but is inadequate for anyone. (No one is willing to use it).Comments of the sociolinguistic survey of Yebekolo,October 88.An attempt should be made to help the Yebekolo effectively br","CM","","2000000","","Niger-Congo","2"
"610","Biu-Mandara","5","","","","","","0","",,""
"600","Diverse","5","","","","","","0","",,""
"90","EFAI","5","efa","","Not listed in Ethnologue 96 for Cameroon.  May be a dialect of Efik, which Ethnologue indicates needs no survey.","CM","","5000","","Niger-Congo","7"
"611","Ekoid","5","","","","","","0","",,""
"414","GABRI","5","gab","","","CM","Francophone","34387","34,387 (2000 WCD).","Afro-Asiatic","9"
"601","Languages in General - for Publication Header","5","","","","","","0","",,""
"612","Grassfields","5","","","","","","0","",,""
"108","GUDUF","5","gdf","","Pending CAMLAC","CM","","21300","","Afro-Asiatic","4"
"120","HERDE","5","hed","","Linguistic and sociolinguistic differences make separate literature from Pevé and Ngueté necessary.","CM","","20000","","Afro-Asiatic","6"
"613","Kaöäaà","5","","","","","","0","",,""
"614","Kotoko group, Chadic","5","","","","","","0","",,""
"333","Mmaala","5","mmu","","","CM","","0","5,300 (1982 SIL).","	Niger-Congo","2"
"280","MUNGONG","5","","","","CM","","1000","",,""
"615","Ring","5","","","","","","0","",,""
"255","SAA","5","","","","CM","","3500","",,""
"650","Teke, Northern","5","teg","","","CM","","15700","15,700 in Gabon (2000). Population total all countries: 65,000.","	Niger-Congo",""
"616","Tivoid","5","","","","","","0","",,""
"617","Western Grassfields","5","","","","","","0","",,""
"618","Western Grassfields (Widikum)","5","","","","","","0","",,""
"289","ZULGWA","5","","","","CM","","18000","",,""
"115.b","GEMZEK","5","gnd","","","CM","","","",,""
"313","AKA","6","axk","","","CF","","30000","15,000 in Central African Republic (1996). Population total all countries: 30,000.",,""
"401","AMO","6","amo",""," ","NG","Francophone","12263","12,263 (2000 WCD).",,""
"438","ASSANGOR","6","sjg",""," ","TD","Francophone","38479","23,479 in Chad (1993 census). Population total all countries: 38,479.",,""
"403","BABUNGO","6","bbm",""," ","CD","Anglophone","0","",,""
"481","BIDIYO","6","bid",""," ","TD","Francophone","0","",,""
"405","BOLGO","6","bvo",""," ","TD","Francophone","0","",,""
"482","BON GOULA","6","glc","","","TD","Francophone","0","1,200 (1997 SIL).",,""
"483","BOUA","6","bub","","","TD","Francophone","0","7,708 (1993 census).",,""
"407","DANGALEAT","6","daa",""," ","TD","Francophone","0","",,""
"484","DAR DADJO","6","djc",""," ","TD","Francophone","0","",,""
"408","DGHWEEE","6","dgh",""," ","NG","Anglophone","0","",,""
"412","FANIA","6","fni",""," ","TD","Francophone","0","",,""
"416","GULA","6","glu",""," ","TD","Francophone","0","",,""
"485","HIGI","6","hig",""," ","NG","Anglophone","0","",,""
"144","KANURI","6","kau","","NT in press (1997) in Ajami script.","NG","","3500000","",,""
"420","KENGA","6","kyq",""," ","TD","Francophone","0","",,""
"417","KOKEA","6","kou",""," ","TD","Francophone","0","",,""
"418","KPALAA","6","kpl",""," ","CD","Francophone","0","",,""
"419","KWANG","6","kvi",""," ","TD","Francophone","0","",,""
"400","LEGBO","6","agb",""," ","NG","Anglophone","0","",,""
"422","LELE","6","lln",""," ","TD","Francophone","0","",,""
"426","MABA","6","mde","","","TD","Francophone","250000","250,000 (1999 SIL).",,""
"428","MASSALIT","6","mls","","","SD","Francophone","240520","173,810 in Sudan (2000 WCD). Population total all countries: 240,520.",,""
"486","MAWER","6","tmc",""," ","TD","Francophone","0","",,""
"429","MIGAAMA","6","mmy",""," ","TD","Francophone","0","",,""
"487","MOKOULOU","6","moz",""," ","TD","Francophone","0","",,""
"197","MUMUYE","6","mzm","","Eth14: Uncertain if spoken in Cameroon.  Benue division.While on a survey in the area, we can check to see if it is in Cameroon or not.","NG","","400000","",,""
"432","NIELLIM","6","nie","","","TD","Francophone","5157","5,157 (1993 census). Population includes 1,000 in the city of Sarh and 400 in Niou dialect.",,""
"439","SAMBA","6","smx",""," ","CD","Francophone","0","4,200 (2002).",,""
"436","SANGO","6","sag",""," ","CF","Francophone","0","",,""
"431","SAR","6","mwm",""," ","TD","Francophone","0","",,""
"441","SAROUA","6","swy",""," ","TD","Francophone","0","",,""
"440","SOKORO","6","sok",""," ","TD","Francophone","0","",,""
"442","TAMAJEQ","6","ttq",""," ","NE","Francophone","0","",,""
"443","TEDA","6","tuq",""," ","TD","Francophone","0","",,""
"489","TOUNIA","6","tng",""," ","TD","Francophone","0","",,""
"444","UKHWEJO","6","ukh",""," ","CF","Francophone","0","",,""
"1674","French","7","fra","2","Christian.","GQ","","60000000","60,000,000 in France (ELDIA 2012). Population total all countries: 74,980,460.","Indo-European",""
"1678","Spanish","7","spa","2","The Aragonese dialect of Spanish is different from Aragonese language [arg]. Christian.","GQ","","38400000","38,400,000 in Spain (ELDIA 2012). Population total all countries: 414,170,030. L2 users: 7,490,000 in Spain (ELDIA 2006).","Indo-European",""
"1667","Benga","9","bng","8","Together with Batanga [bnm] they are called Boumba; Ndowe with Iyassa [yko], One [yko], Mari [yko], Bueko [yko], and Kombe [nui]. A ‘Ndowe’, coastal people. 80% moved to Libreville, Gabon or Bata. Christian, traditional religion.","GQ","","3900","3,900 in Equatorial Guinea (2011 S. Smith), decreasing. 400 on Corisco Island. Population total all countries: 5,000. 0 monolinguals.","Niger-Congo",""
"1668","Batanga","9","bnm","8","Different from Batanga [bdu] of South West Region in Cameroon (Balundu-Bima), and the Batanga dialect of Caka [ckx]. Christian (Roman Catholic), traditional religion.","GQ","","9000","9,000 in Equatorial Guinea (Johnstone and Mandryk 2001), decreasing. Population total all countries: 15,000. Very few monolinguals.","Niger-Congo",""
"1669","Bube","9","bvb","8","The Adiya names are historical (1800s). Christian (Roman Catholic), traditional religion.","GQ","","51000","51,000 (2011 S. Smith), decreasing. Few monolinguals.","Niger-Congo",""
"1670","Molengue","9","bxc","9","Glossonym: semi-playeros, who function well on the coast and in the jungle. Traditional religion.","GQ","","1000","1,000 (2011 SIL), decreasing. Few monolinguals. Ethnic population: 1,000. L2 users: 0.","Niger-Congo",""
"1671","Fa d’Ambu","9","fab","7","Famed swimmers, fishermen, and whalers. Christian.","GQ","","5000","5,000 in Equatorial Guinea (2010 SIL). Population total all countries: 5,600. 0 monolinguals. L2 users: Few.","Creole",""
"1672","Fang","9","fan","4","Ethnic groups are Okak, Ntumu, known as warriors of the jungle. Their knowledge of jungle plants, animals, survival is legendary. Christian, traditional religion.","GQ","","589000","589,000 in Equatorial Guinea (2013 S. Smith), increasing. Population total all countries: 1,319,900. L2 users: 35,000 in Equatorial Guinea (2013 S. Smith).","Niger-Congo",""
"1673","Equatorial Guinean Pidgin","9","fpe","4","Christian.","GQ","","6000","6,000 (2011 S. Smith), increasing. Very few monolinguals. Ethnic population: 6,000. L2 users: 70,000 (2011 S. Smith).","Creole",""
"1675","Gyele","9","gyi","8","Pygmies, dispersed in small groups in the forest. Probably different from Bakola (Bakoya) pygmies of Gabon. Traditional religion.","GQ","","4250","4,250 in Cameroon (2012 SIL). Population total all countries: 4,279.","Niger-Congo",""
"1676","Kwasio","9","nmg","6","Distinct from Ngomba [jgo], which is in West Province. Christian.","GQ","","9000","9,000 in Cameroon (1982 SIL), increasing. Population total all countries: 22,000. L2 users: Some speakers of neighboring languages also use Kwasio (2011 SIL).","Niger-Congo",""
"1677","Kombe","9","nui","7","An Ndowe coastal people. Christian, traditional religion.","GQ","","9200","9,200 (2011 SIL). Few monolinguals. Ethnic population: 9,200.","Niger-Congo",""
"1679","Seki","9","syi","7","","GQ","","3690","3,690 in Gabon (2000). Population total all countries: 14,690.","Niger-Congo",""
"1680","Yasa","9","yko","6","Christian, traditional religion.","GQ","","1490","1,490 in Cameroon (2000). Population total all countries: 2,400. Ethnic population: 3,000.","Niger-Congo",""
